date,coin_id,price_usd,daily_active_addresses,transaction_volume,marketcap_usd,whale_trans_count_100k,whale_trans_volume_100k,whale_trans_count_1m,whale_trans_volume_1m
2024-11-07,bitcoin,75902.83256650098,803306.0,382640.72770111996,1501297989025.0,13584.0,27353506870.67682,3142.0,23810185199.503036
2024-11-08,bitcoin,76535.0675900904,827579.0,422958.2154785199,1513837538474.0,13207.0,30786102647.613384,2985.0,27336823217.27314
2024-11-09,bitcoin,76778.86775161653,667315.0,155579.1751011601,1518690764417.0,7504.0,10828286087.37281,1509.0,8986454034.598936
2024-11-10,bitcoin,80458.02573160612,790183.0,241013.64967981025,1591503196305.0,12047.0,17572496012.58739,2263.0,14428987685.762531
2024-11-11,bitcoin,88605.96073441627,926275.0,399597.1053859502,1752712294138.0,19139.0,31348035092.547672,3946.0,26323074681.900307
2024-11-12,bitcoin,87929.96677324477,997774.0,559580.5619673802,1739381625717.0,22765.0,46617403920.68537,5093.0,40486420509.656425
2024-11-13,bitcoin,90574.88205537519,864999.0,495455.60709570005,1791737553114.0,20074.0,42099483190.832466,4411.0,36511209893.79612
2024-11-14,bitcoin,87328.89333950695,836897.0,528011.6406736898,1727562262252.0,16576.0,45342490169.23843,3645.0,40629125634.83765
2024-11-15,bitcoin,91046.79304340627,896120.0,449113.70994609996,1801153304722.0,15379.0,38421299360.298454,3161.0,34131762271.182735
2024-11-16,bitcoin,90558.4631117088,817648.0,169188.33025118022,1791535825198.0,10333.0,13928955838.64186,1692.0,11215923034.271172
2024-11-17,bitcoin,89846.05054027216,712846.0,130368.5561528402,1777484435000.0,8846.0,10518404415.82579,1353.0,8184258577.641186
2024-11-18,bitcoin,90553.76577366957,807226.0,350262.79418403015,1791528651255.0,13754.0,30296132805.891285,2972.0,26538829436.299572
2024-11-19,bitcoin,92362.73988002108,755232.0,382258.0035947001,1827369099704.0,14317.0,33646085783.501648,2673.0,29353710370.64769
2024-11-20,bitcoin,94334.64328093239,759441.0,409789.53889522,1866427425876.0,15538.0,36577037611.13039,3313.0,32287734562.69614
2024-11-21,bitcoin,98504.76891844651,967348.0,567596.7149834001,1948977433484.0,21754.0,52609246591.651436,4377.0,46479539240.734985
2024-11-22,bitcoin,99006.74227474716,890980.0,498280.8702765201,1958954432127.0,19124.0,47037736618.759605,4187.0,41526113985.61383
2024-11-23,bitcoin,97780.5987533324,881087.0,283969.58725152,1934734252743.0,13188.0,26149969403.7087,2366.0,22508606236.8639
2024-11-24,bitcoin,97939.47581427112,806140.0,190837.5144819401,1937919789263.0,11063.0,17172684128.358765,1639.0,14081703850.355373
2024-11-25,bitcoin,93106.53729358334,938251.0,431789.66078628006,1842341230690.0,15502.0,39820678255.27631,3322.0,35461685385.383644
2024-11-26,bitcoin,91978.13858183147,797892.0,489538.51937742997,1820053564596.0,15801.0,43835719892.454346,3524.0,39333043934.36993
2024-11-27,bitcoin,95954.94488167026,812501.0,332111.6513192802,1898774680758.0,13722.0,29752750136.107803,2938.0,26005404292.112175
2024-11-28,bitcoin,95654.77183057132,747698.0,285057.02616648,1892884731181.0,11304.0,25731114739.037624,2271.0,22594739779.485542
2024-11-29,bitcoin,97468.8124452958,774948.0,286124.98748412996,1928820661174.0,13111.0,26286922672.220284,2669.0,22706987319.53406
2024-11-30,bitcoin,96458.95932267784,826543.0,145777.62671782012,1908877855121.0,9675.0,12750588880.129044,1558.0,10186287983.55688
2024-12-01,bitcoin,97335.48706330967,724773.0,136743.69970628008,1926279022532.0,9397.0,12054715140.309101,1434.0,9408325948.350147
2024-12-02,bitcoin,95851.26460777993,930158.0,359703.38586889,1896945889989.0,14371.0,32894458278.37255,2774.0,28913342687.117546
2024-12-03,bitcoin,96005.58400345201,925269.0,323288.6296470898,1900005038600.0,16105.0,29099089772.455254,3005.0,24455180532.535305
2024-12-04,bitcoin,98799.38726688383,892612.0,346151.8109030801,1955295992064.0,16493.0,31619405324.11745,3213.0,26954959430.08353
2024-12-05,bitcoin,97078.97537202698,969134.0,635939.9224633098,1921248063470.0,24728.0,62257632355.83656,5949.0,56376563573.45885
2024-12-06,bitcoin,99927.95379702876,887272.0,517847.40675111994,1977630964721.0,16487.0,49599536976.56313,4125.0,45306483437.02231
2024-12-07,bitcoin,99914.6559832189,787031.0,161439.7609137801,1977367793433.0,10808.0,14750028209.718363,1843.0,11819406841.384077
2024-12-08,bitcoin,101346.70795929608,854714.0,136420.9971857302,2005708915445.0,9636.0,12381610714.609842,1688.0,9922311574.755236
2024-12-09,bitcoin,97441.23446645589,911979.0,508816.99917695974,1928513648652.0,15795.0,48447427285.94439,3388.0,43656567956.231606
2024-12-10,bitcoin,96681.91516152771,983960.0,398395.6807135199,1913746869323.0,15120.0,36805710879.0159,3135.0,32471635563.190823
2024-12-11,bitcoin,101160.03761495261,854293.0,412856.9987283399,2002406294967.0,15911.0,39430820463.20147,3788.0,35279116650.19801
2024-12-12,bitcoin,100046.65053812141,893306.0,329499.93691732036,1980440555379.0,15280.0,31564591321.639107,3260.0,27894852920.038216
2024-12-13,bitcoin,101453.82054444408,934141.0,364237.8484427698,2008337931070.0,14205.0,35127738286.78111,3294.0,31885379652.092514
2024-12-14,bitcoin,101373.12851430406,778976.0,148374.05168690011,2006800496486.0,10532.0,13810764099.298065,1882.0,11424372309.003233
2024-12-15,bitcoin,104255.56758245204,776722.0,170001.3461728296,2063907958570.0,10640.0,16171093301.0951,1863.0,13733672761.538193
2024-12-16,bitcoin,106030.69058245214,950324.0,392843.9906461001,2099101774990.0,19272.0,39562638418.69062,4551.0,35239572114.08891
2024-12-17,bitcoin,106131.6650300747,836319.0,363972.2746022199,2101143230408.0,16600.0,37136396286.76537,3711.0,33289986236.24987
2024-12-18,bitcoin,100104.47420450112,877833.0,343827.0075576098,1981865477271.0,15801.0,34086360994.718513,3676.0,30487895570.395477
2024-12-19,bitcoin,97484.69730951732,872980.0,439229.0957566901,1930044053238.0,16861.0,41998622840.80762,3673.0,37661071823.63625
2024-12-20,bitcoin,97741.6648795888,890776.0,383834.1046724601,1935176471368.0,16498.0,35095863553.22949,3688.0,30499187318.72177
2024-12-21,bitcoin,97218.3182689266,741126.0,179858.2379628601,1924861940276.0,9221.0,16218400062.168036,1684.0,13883347970.118595
2024-12-22,bitcoin,95076.62959165972,761949.0,124933.48200811002,1882502624114.0,8046.0,10886785020.127558,1536.0,8820119078.06979
2024-12-23,bitcoin,94687.77200923966,792492.0,323592.0136906801,1874843546169.0,12644.0,28879730726.7074,2748.0,25055759311.065674
2024-12-24,bitcoin,98706.68074461115,771273.0,267865.39037085,1954460978593.0,15071.0,24252756946.29918,2330.0,20156776486.12416
2024-12-25,bitcoin,99435.17335909579,699106.0,143529.58556092,1968932274487.0,8601.0,13057901153.970783,1515.0,10632781633.34155
2024-12-26,bitcoin,95714.35929359205,740756.0,219797.05288663003,1895295351272.0,9852.0,20041638531.529236,2103.0,17301864728.861305
2024-12-27,bitcoin,94158.90127614154,852806.0,253235.43675023006,1864541907464.0,11313.0,22655995749.534378,2436.0,19464427288.92241
2024-12-28,bitcoin,95204.75912968587,723245.0,122087.97206239006,1885292242666.0,7918.0,10168225713.169104,1477.0,8086846875.227854
2024-12-29,bitcoin,93527.19749747452,708906.0,169998.65815748004,1852119372624.0,8301.0,14895529175.582384,1491.0,12594520753.669975
2024-12-30,bitcoin,92642.4096959143,825092.0,329030.05636550003,1834643033989.0,12329.0,29183329866.447067,2813.0,25685253352.763702
2024-12-31,bitcoin,93467.56024620925,773191.0,316779.25287023006,1851024179179.0,11723.0,28358457975.72828,2600.0,25271031838.981903
2025-01-01,bitcoin,94416.28654727874,670121.0,201337.32719288,1869850163161.0,9580.0,17721639744.466595,1701.0,15115542503.408007
2025-01-02,bitcoin,96876.24152372919,799133.0,195219.84261603004,1918621466342.0,9879.0,17463879427.63359,2009.0,14812089399.639507
2025-01-03,bitcoin,98101.70181438493,774648.0,218408.95944667008,1942934812165.0,10253.0,19847665677.638397,2022.0,16971640875.691471
2025-01-04,bitcoin,98236.74437239284,689410.0,113968.6276103601,1945654462825.0,7668.0,10041610857.728144,1237.0,7732426465.042625
2025-01-05,bitcoin,98319.66655566994,675704.0,118230.67775879003,1947345960431.0,7501.0,10521412415.858208,1161.0,8370930964.393451
2025-01-06,bitcoin,102255.2154379482,769858.0,282135.63350521005,2025334796682.0,12832.0,26963113203.528454,3282.0,23907418748.273132
2025-01-07,bitcoin,96936.19103756192,782100.0,284936.6083448098,1920025701926.0,12371.0,26978157562.152058,2845.0,23907758087.330635
2025-01-08,bitcoin,95038.3144276387,752759.0,293499.93209638016,1882469892412.0,13676.0,26524526163.636143,2892.0,22674293760.924686
2025-01-09,bitcoin,92496.60011402876,751556.0,224014.00495301024,1832169140188.0,13378.0,19481791877.326683,2497.0,15810340070.80451
2025-01-10,bitcoin,94685.27217287717,793520.0,273277.92802945006,1875564881532.0,11461.0,24348177798.32149,2368.0,21161793348.286964
2025-01-11,bitcoin,94555.14999823993,666705.0,131342.82318219004,1873028404822.0,7933.0,11376966619.157806,1300.0,9152845386.358742
2025-01-12,bitcoin,94488.89217368136,710739.0,112972.09668867008,1871766465336.0,7333.0,9748032222.037743,1301.0,7826119111.020466
2025-01-13,bitcoin,94572.38560545209,743274.0,201362.9139634901,1873432807520.0,11882.0,17355208662.416973,2236.0,13844013421.626675
2025-01-14,bitcoin,96545.55795871593,787614.0,231254.99483414998,1912590674096.0,11646.0,20748680316.905563,2429.0,17615535912.166374
2025-01-15,bitcoin,100451.97983474565,798260.0,260191.86887179993,1990021826969.0,13105.0,24030613215.723774,2813.0,20483232434.24525
2025-01-16,bitcoin,100031.19594433333,775554.0,290447.99249623995,1981726425474.0,14066.0,27233935268.9599,2784.0,23254601382.1585
2025-01-17,bitcoin,104124.95457620875,844122.0,303008.7420182001,2062877056209.0,17186.0,29650152705.16768,3812.0,25624248895.17631
2025-01-18,bitcoin,104385.1159794838,732927.0,173494.00082351002,2068074264306.0,12867.0,16594685636.8548,2654.0,13544357211.89747
2025-01-19,bitcoin,100968.79464143563,790119.0,191192.79684301012,2000438185706.0,15362.0,18453191513.896435,2924.0,14682515469.559658
2025-01-20,bitcoin,102052.5752511938,849129.0,289338.23389561,2021959305141.0,19360.0,28558230805.65792,4374.0,24042801480.986618
2025-01-21,bitcoin,106136.3833471013,866710.0,289396.07456990005,2102915931217.0,16500.0,28592066279.77977,3900.0,24705300504.103386
2025-01-22,bitcoin,103725.79779359649,813606.0,283134.10072922014,2055200863887.0,13800.0,28262638490.907566,3136.0,25073809683.416042
2025-01-23,bitcoin,104050.06337755604,806503.0,305493.8791471698,2061672303478.0,15266.0,30075203736.150196,3295.0,26643875367.565975
2025-01-24,bitcoin,104819.48448549642,765801.0,270589.63085650984,2076961712719.0,13949.0,27152013957.189938,3346.0,24010095630.92026
2025-01-25,bitcoin,104696.58183682198,698241.0,141684.64559082015,2074566956960.0,9747.0,13761558946.115608,1868.0,11466796205.870079
2025-01-26,bitcoin,102682.49703317731,649354.0,112775.03696479011,2034705019961.0,9023.0,10863061696.985884,1803.0,8869384196.841166
2025-01-27,bitcoin,102143.26472829786,795440.0,283544.7511859701,2024065418120.0,15030.0,27086006187.257282,3628.0,23205727518.673786
2025-01-28,bitcoin,101351.75602143219,733910.0,208655.90315698003,2008417715013.0,12368.0,20116287741.4804,3024.0,17351510993.783077
2025-01-29,bitcoin,103736.00851518929,743766.0,183213.52008368005,2055728285601.0,12188.0,17524117355.431828,2786.0,14698891531.33789
2025-01-30,bitcoin,104748.69177183857,775601.0,208117.31759040002,2075844105602.0,13524.0,20480251144.672607,3135.0,17394954949.756416
2025-01-31,bitcoin,102390.92765682082,752673.0,250265.06755890994,2029159956780.0,12890.0,24644847884.952374,3133.0,21659440414.87427
2025-02-01,bitcoin,100661.53638723615,757157.0,140304.4907838401,1994943345106.0,10483.0,13120123612.038206,1606.0,10583000099.401869
2025-02-02,bitcoin,97682.86127967048,755570.0,152455.2260787001,1935964710393.0,10493.0,13731421659.935993,1709.0,10858387149.377026
2025-02-03,bitcoin,101403.09004003127,864431.0,387527.63615629,2009742622763.0,17572.0,35672379237.72982,3945.0,30790950029.981834
2025-02-04,bitcoin,97844.0666301802,792003.0,336108.16880134,1939247972760.0,13062.0,31968806765.333244,3064.0,28563415043.482594
2025-02-05,bitcoin,96619.95196510873,764700.0,348791.91948591004,1915026095599.0,12041.0,32732401878.4945,2630.0,29357279922.69398
2025-02-06,bitcoin,96614.6802609829,762147.0,259911.91736221025,1914966921691.0,12037.0,23940513316.2844,2635.0,20646641674.23009
2025-02-07,bitcoin,96533.2608441032,750400.0,229748.7957739501,1913405359443.0,11221.0,21046330266.362553,2451.0,17972655960.264416
2025-02-08,bitcoin,96502.67550663228,654874.0,136123.05698818024,1912847083090.0,7800.0,12074844109.755424,1712.0,10095933586.24493
2025-02-09,bitcoin,96499.46209263853,638249.0,131860.29896407019,1912827391516.0,7678.0,11724608953.05088,1558.0,9786387164.97176
2025-02-10,bitcoin,97434.17833122266,767536.0,231513.57123729,1931399327994.0,11029.0,21213850208.34583,2218.0,18168328943.88201
2025-02-11,bitcoin,95745.69445695943,787983.0,234383.94334536005,1897964794815.0,11929.0,21411754876.386505,2438.0,17926966580.93625
2025-02-12,bitcoin,97876.36659082971,720422.0,194269.73316515007,1940242365477.0,11301.0,17429439229.016724,2208.0,14221292816.221592
2025-02-13,bitcoin,96623.37086755785,758230.0,177671.68371669977,1915447210573.0,10863.0,15824675286.345089,2199.0,12678545018.812302
2025-02-14,bitcoin,97524.21973624582,742159.0,222094.22408640015,1933355435819.0,11057.0,20296921443.340866,2250.0,17371324411.883507
2025-02-15,bitcoin,97580.49058301288,643436.0,112813.24346175008,1934520637925.0,7318.0,10021689042.824583,1540.0,8086287533.87209
2025-02-16,bitcoin,96179.00456528852,598485.0,100402.00734928009,1906779638967.0,6772.0,8854300587.42809,1302.0,6966973363.747924
2025-02-17,bitcoin,95774.09788816319,732212.0,169846.84528528998,1898793608529.0,9604.0,15135590301.177633,2031.0,12454470199.177212
2025-02-18,bitcoin,95524.30737457609,761567.0,197972.27288045036,1893884022870.0,11503.0,17572447211.275265,2338.0,14167579090.42541
2025-02-19,bitcoin,96636.10286728786,672165.0,220760.27781979,1915965357109.0,10420.0,19954504907.82025,2215.0,17059783788.818502
2025-02-20,bitcoin,98340.6700379587,699977.0,208319.08290347015,1949797317941.0,11006.0,18991048654.183006,2400.0,15906180542.504538
2025-02-21,bitcoin,96121.20787928687,711428.0,263010.3153663802,1905832099166.0,12465.0,24157210588.94366,2780.0,20645815826.919266
2025-02-22,bitcoin,96577.80308060527,643810.0,196512.16609117977,1914928937300.0,9718.0,17811573169.75398,2000.0,14858179061.685804
2025-02-23,bitcoin,96277.96379034073,515181.0,113575.36957770005,1909022572746.0,7044.0,10040938265.404247,1300.0,8021944969.177524
2025-02-24,bitcoin,91393.38711197975,713340.0,199386.79665686958,1812206023064.0,11933.0,17518734793.923702,2353.0,14091639614.654352
2025-02-25,bitcoin,88638.893456738,834578.0,424159.47795859963,1757627798104.0,18459.0,35885748002.13463,3850.0,30526952612.050644
2025-02-26,bitcoin,83993.63084694358,829100.0,415512.2063608094,1665557414446.0,16383.0,34335585969.511677,3474.0,29641779584.63592
2025-02-27,bitcoin,84763.90652887989,882759.0,319039.20584880986,1680872758955.0,15042.0,25657089852.784492,3059.0,21367705645.610367
2025-02-28,bitcoin,84374.01896862815,909209.0,362985.82357355,1673184214347.0,17156.0,27973801341.928215,3419.0,23179127038.591267
2025-03-01,bitcoin,85941.02938876292,814376.0,169341.44829908,1704293803696.0,10648.0,13193677056.481218,1883.0,10312105430.783796
2025-03-02,bitcoin,94247.1198024623,675690.0,183747.82594331997,1869051671921.0,12369.0,15188871923.672646,2313.0,11877950028.678352
2025-03-03,bitcoin,86016.41214289682,815467.0,301207.69642810954,1705867249665.0,15821.0,25806001952.951397,3240.0,21112547588.73857
2025-03-04,bitcoin,87257.06152623791,749696.0,261680.20429291987,1730509530163.0,13667.0,20787478643.192703,2863.0,16978970575.778494
2025-03-05,bitcoin,90622.36115502505,743162.0,211093.17948462997,1797288639505.0,11789.0,17440754132.49763,2517.0,14203714832.374826
2025-03-06,bitcoin,89978.22089415205,824375.0,247360.27937643006,1784561359353.0,12916.0,20924192319.68439,2778.0,17526866414.054157
2025-03-07,bitcoin,86745.336979934,858727.0,257041.51442361998,1720481250295.0,13197.0,21226658323.511177,2710.0,17437283070.69849
2025-03-08,bitcoin,86141.82919774839,676887.0,113319.07498360009,1708548841739.0,7207.0,8806220451.122568,1432.0,7010909479.0755825
2025-03-09,bitcoin,80646.7416657442,674127.0,122025.55763968013,1599599894580.0,8370.0,9242292433.983667,1563.0,7034285864.124448
2025-03-10,bitcoin,78569.90515011967,808307.0,295381.5842050799,1558443889891.0,14045.0,22240171980.008762,3144.0,18383293345.347675
2025-03-11,bitcoin,82833.95691619639,780927.0,292240.58106277994,1643057591113.0,12599.0,22288483969.858932,2875.0,18879823920.812042
2025-03-12,bitcoin,83746.86140323603,742512.0,272176.01923074987,1661204501479.0,11738.0,21114310606.823616,2355.0,17596905289.80821
2025-03-13,bitcoin,81099.37252525464,769338.0,252756.9199212102,1608729406184.0,10695.0,19393387463.958088,2234.0,16513983330.687973
2025-03-14,bitcoin,83977.37579896257,778419.0,200602.5833455402,1665855004855.0,10952.0,15458009099.850912,2294.0,12548588768.348196
2025-03-15,bitcoin,84335.39692149099,658431.0,101437.79570523025,1672991798145.0,7370.0,7579491213.3988495,1461.0,5651444411.018869
2025-03-16,bitcoin,82576.33427819445,675962.0,102134.40524991011,1638135611739.0,6733.0,7635789632.013118,1383.0,5932705040.757646
2025-03-17,bitcoin,84075.7156723962,784861.0,180040.74651665005,1667916832028.0,10323.0,13801323638.13064,2129.0,10984921999.78294
2025-03-18,bitcoin,82718.80425845386,738893.0,179946.63415665005,1641034534668.0,10625.0,13539214115.04045,2025.0,10610358152.727455
2025-03-19,bitcoin,86872.95330189467,751881.0,208332.00646213995,1723489026417.0,11398.0,16227569579.66751,2179.0,13150482720.431784
2025-03-20,bitcoin,84164.54252392585,802448.0,224230.55119891991,1669793971946.0,10291.0,17831640816.31423,2332.0,15281391928.85398
2025-03-21,bitcoin,84041.27549736065,774935.0,192109.84633397998,1667385965335.0,9825.0,14922547423.84405,1999.0,12240867421.382689
2025-03-22,bitcoin,83829.95813309352,654589.0,99946.12440988021,1663232978817.0,6429.0,7499416455.838852,1253.0,5813575984.073355
2025-03-23,bitcoin,85944.61546333024,613592.0,87364.07773395022,1705231068860.0,6562.0,6523777614.326122,1232.0,4913718620.283986
2025-03-24,bitcoin,87453.65860427519,799590.0,209673.58899391015,1735213953538.0,11846.0,17007410538.018312,2366.0,13753939061.606503
2025-03-25,bitcoin,87493.15090601738,726281.0,254847.36135782016,1736037437907.0,10817.0,21006372590.875553,2269.0,18023499058.086548
2025-03-26,bitcoin,86896.2548762212,763496.0,249734.85324996998,1724236156701.0,10784.0,20470374004.58132,2199.0,17706856435.338028
2025-03-27,bitcoin,87185.23467710707,783919.0,206936.92835778007,1730010857472.0,10099.0,16784033475.930298,1850.0,14002897312.533697
2025-03-28,bitcoin,84352.07272629582,823884.0,292918.45938862994,1673833438274.0,11912.0,23514015130.888355,2468.0,20205281516.20175
2025-03-29,bitcoin,82596.98323430921,678418.0,171530.6904855901,1639041071993.0,7719.0,13250651760.774668,1546.0,11410025879.22057
2025-03-30,bitcoin,82336.05934575244,598919.0,181910.48406341003,1633897839688.0,7070.0,14165286721.598507,1229.0,12383082541.327312
2025-03-31,bitcoin,82551.91872925474,775657.0,309483.92803984985,1638221363683.0,11436.0,24235729644.521553,2211.0,21205161239.751118
2025-04-01,bitcoin,85190.86114166545,812752.0,208997.90071861,1690626951421.0,11571.0,16136376377.40778,2276.0,13143963528.930578
2025-04-02,bitcoin,82487.4764239047,763478.0,278207.044376,1637022453253.0,11703.0,22313817668.27674,2743.0,19325211332.801132
2025-04-03,bitcoin,83100.24744097982,813811.0,305371.3455124,1649221222255.0,12573.0,23839788229.953358,2829.0,20136931210.308247
2025-04-04,bitcoin,83843.57580536103,810921.0,267970.96953249996,1664022488115.0,10912.0,21070638546.01217,2632.0,18270693730.035324
2025-04-05,bitcoin,83504.80017205456,718925.0,138603.3916895101,1657340895729.0,7373.0,10570102663.685991,1567.0,8766886862.345104
2025-04-06,bitcoin,78221.33313364969,669159.0,165943.23664654003,1552514022965.0,8514.0,12416249882.957808,1883.0,10195294415.759766
2025-04-07,bitcoin,79133.49911320987,778144.0,365355.36193701,1570654984827.0,15479.0,26791160820.722786,3815.0,22634977042.715504
2025-04-08,bitcoin,76261.37707472194,741076.0,273478.68308631994,1513683933108.0,11693.0,20096409595.213745,2781.0,17057090359.366077
2025-04-09,bitcoin,82527.41277843207,724344.0,318890.13533047005,1638090412500.0,13362.0,23542924997.795925,3306.0,20170295019.389935
2025-04-10,bitcoin,79625.04814072048,765978.0,247341.51888686008,1580516596819.0,12209.0,18576670619.304462,2533.0,15251335753.008013
2025-04-11,bitcoin,83404.51699304495,767483.0,274674.3512138299,1655577243581.0,11717.0,21180121531.019836,2468.0,18205857348.179874
2025-04-12,bitcoin,85279.47053438281,648936.0,138382.67543228003,1692832369411.0,8549.0,10495540434.248224,1694.0,8438815714.165252
2025-04-13,bitcoin,83694.52327328338,608680.0,126862.0906165103,1661414206576.0,7584.0,9681570426.289156,1758.0,8002990353.011609
2025-04-14,bitcoin,84539.69278498102,726412.0,215634.3043602302,1678232271828.0,11198.0,16917481520.373455,2542.0,14077234501.143698
2025-04-15,bitcoin,83674.51107864527,741645.0,196748.37285745997,1661094846851.0,10989.0,15404665231.162157,2241.0,12502621414.78171
2025-04-16,bitcoin,84030.67292676501,729902.0,235893.11753097997,1668203892788.0,10588.0,18565252269.04054,2523.0,15871834131.063154
2025-04-17,bitcoin,84900.19135742266,734599.0,228314.13465575935,1685506773681.0,10603.0,18025963571.97771,2396.0,15157661662.003942
2025-04-18,bitcoin,84450.87033346148,667938.0,141392.93509542014,1676621539020.0,8200.0,10794288946.135517,1904.0,8856545641.34274
2025-04-19,bitcoin,85066.06886985601,631093.0,108015.85593543037,1688872213416.0,7356.0,8143227250.431076,1558.0,6419543638.981788
2025-04-20,bitcoin,85171.5427512029,566066.0,109389.74365694012,1690999727673.0,5946.0,8377595582.328796,1398.0,6968303169.798634
2025-04-21,bitcoin,87521.87117346626,675496.0,209468.1777450401,1737698002467.0,9844.0,17091325252.816391,2547.0,14563618366.307322
2025-04-22,bitcoin,93427.58580855062,791797.0,310925.52327577997,1854997709160.0,13156.0,26486976095.445114,3199.0,23040662598.518036
2025-04-23,bitcoin,93692.39595194577,718087.0,339117.5667897299,1860287631188.0,13529.0,30152799119.240448,3198.0,26617010985.177803
2025-04-24,bitcoin,93907.77328674681,774115.0,337652.8509911199,1864606264390.0,12298.0,29957108361.933258,3006.0,26594263217.498356
2025-04-25,bitcoin,94720.49801758579,828501.0,371105.9562101198,1880786784724.0,13125.0,33580099517.846283,3215.0,30035932299.338898
2025-04-26,bitcoin,94660.90920811243,629870.0,145511.22580703013,1879642011225.0,7678.0,12670512039.221807,1722.0,10785795997.582634
2025-04-27,bitcoin,93755.30360534175,625996.0,132837.83332545028,1861696344787.0,8646.0,11537392279.556215,1736.0,9253830489.14296
2025-04-28,bitcoin,94981.8613835771,808820.0,268485.4217652597,1886098133222.0,11762.0,23980990015.000057,2689.0,20815829125.386375
2025-04-29,bitcoin,94286.46865734526,725647.0,300390.40505274996,1872332680248.0,11422.0,27166677751.244396,2609.0,24140710441.086414
2025-04-30,bitcoin,94212.86287717383,797711.0,219262.75711481995,1870909932834.0,11649.0,19242983296.55682,2481.0,16236766162.881495
2025-05-01,bitcoin,96494.96919013959,790497.0,240841.84249596007,1916269083425.0,11312.0,21764026180.174133,2806.0,18829011354.970478
2025-05-02,bitcoin,96904.63473532417,924558.0,264607.4264785899,1924452398321.0,12027.0,24220609333.051445,2931.0,20935392658.07843
2025-05-03,bitcoin,95877.1841802496,697968.0,144591.97583572002,1904096908524.0,8186.0,12777216870.940693,1516.0,10675264734.86624
2025-05-04,bitcoin,94319.56286773381,617234.0,107722.78147716014,1873204156311.0,7287.0,9295230681.67389,1439.0,7315635750.898027
2025-05-05,bitcoin,94748.3862881353,756295.0,274031.6013647701,1881770981024.0,11139.0,24526341196.315166,2498.0,21394288889.891663
2025-05-06,bitcoin,96800.19449655016,778857.0,248971.44359309,1922564634928.0,10800.0,22188551529.901466,2375.0,19273138653.196648
2025-05-07,bitcoin,97034.24688884184,846321.0,267640.7612439201,1927258114966.0,12069.0,24400561210.95338,2839.0,21214350263.827366
2025-05-08,bitcoin,103239.12516390385,858138.0,297903.15002701996,2050549647766.0,16339.0,28140475822.097416,3853.0,24008103887.955402
2025-05-09,bitcoin,102968.09255261577,863016.0,285771.47384781996,2045208886731.0,16102.0,27833268305.76648,4118.0,24284599135.75453
2025-05-10,bitcoin,104701.07259645901,675019.0,125525.91217649006,2079681907130.0,10233.0,11784094162.817745,1803.0,9364482445.612139
2025-05-11,bitcoin,104106.96270662454,624909.0,123271.60687581007,2067926988012.0,9871.0,11743593283.971842,2087.0,9594534324.38236
2025-05-12,bitcoin,102812.4924643175,738269.0,257915.68750600985,2042262518124.0,14118.0,25244916265.67817,3562.0,22185750479.439236
2025-05-13,bitcoin,104167.32560044796,817645.0,292668.0902601499,2069217464299.0,13634.0,28826370924.794094,3338.0,25896493861.78669
2025-05-14,bitcoin,103538.82568418497,802306.0,228342.8475770701,2056779928150.0,13101.0,22244670349.00401,3370.0,19439191049.839565
2025-05-15,bitcoin,103735.65506337154,752004.0,285428.1705197402,2060734306805.0,13256.0,27914711073.48407,3530.0,25120055765.982906
2025-05-16,bitcoin,103489.28973569485,809376.0,228348.51025905996,2055844752494.0,12605.0,22389876539.73323,3536.0,19669411941.26396
2025-05-17,bitcoin,103186.95563582474,763020.0,120695.35244138008,2049838797923.0,9011.0,11352693031.54668,2068.0,9359545594.048138
2025-05-18,bitcoin,106430.53270275438,607694.0,129419.36077636003,2114273396995.0,8815.0,12466796427.817827,2240.0,10550933215.538067
2025-05-19,bitcoin,105605.4091445749,708581.0,242226.56579067995,2098071217513.0,12678.0,23938007292.008934,3329.0,21142357945.680782
2025-05-20,bitcoin,106791.31242369737,747429.0,246637.08096053993,2121681311978.0,13732.0,24602111977.070065,3614.0,21589311460.935406
2025-05-21,bitcoin,109673.49185619225,803236.0,293060.6311516101,2178990523382.0,16121.0,29844928308.71758,4203.0,26320845117.986816
2025-05-22,bitcoin,111679.35626028496,849060.0,311473.52401572,2218898497874.0,18782.0,32642519341.013485,4426.0,28430789830.476704
2025-05-23,bitcoin,107278.5069779142,803085.0,310004.29983866983,2131510862105.0,15049.0,32460550327.927944,3766.0,29096564659.765343
2025-05-24,bitcoin,107802.27212954531,653872.0,139846.20172753008,2141965387828.0,9786.0,13988512052.603848,1931.0,11716534272.911077
2025-05-25,bitcoin,109023.77832820345,625172.0,118354.3831659202,2166289174480.0,9117.0,11678825272.442282,1791.0,9637517598.682129
2025-05-26,bitcoin,109440.40947802029,759395.0,222098.48236552,2174618146067.0,13071.0,22951955501.270126,2747.0,20007462413.26085
2025-05-27,bitcoin,108992.17251141532,698460.0,281577.17138106003,2165759917665.0,13975.0,29501883582.47469,3392.0,26419813128.679966
2025-05-28,bitcoin,107795.57058228701,792562.0,249970.86884400004,2142032300751.0,13477.0,25643749551.697147,3365.0,22693827018.976864
2025-05-29,bitcoin,105646.20772550197,796056.0,276317.73199442995,2099378937279.0,14159.0,28171791996.499126,3587.0,25122364531.57322
2025-05-30,bitcoin,103994.71517576015,880955.0,356133.11941697984,2066610850556.0,15036.0,35926635230.76521,3815.0,32687047757.78047
